"postcode","suburb","state","dc","type","lat","lon"
6642,"PEAK HILL","WA","MEEKATHARRA LPO","Delivery Area                                ","-25.15806","118.37722"
6646,"LAKE CARNEGIE","WA","WILUNA LPO","Delivery Area                                ","-26.344277","122.256427"
6646,"LITTLE SANDY DESERT","WA","WILUNA LPO","Delivery Area                                ","-25.094037","122.355446"
6646,"WILUNA","WA","WILUNA LPO","Delivery Area                                ","-26.592319","120.224537"
6701,"BABBAGE ISLAND","WA","CARNARVON POST SHOP","Delivery Area                                ","-24.874403","113.632427"
6701,"BERNIER ISLAND","WA","CARNARVON POST SHOP","Delivery Area                                ","-24.849148","113.142567"
6701,"BROCKMAN","WA","CARNARVON POST SHOP","Delivery Area                                ","-24.879349","113.649892"
6701,"BROWN RANGE","WA","CARNARVON POST SHOP","Delivery Area                                ","-24.869506","113.705414"
6701,"CARBLA","WA","CARNARVON POST SHOP","Delivery Area                                ","-26.198822","114.291389"
6701,"CARNARVON","WA","CARNARVON POST SHOP","Delivery Area                                ","-24.883717","113.656956"
6701,"CORAL BAY","WA","CARNARVON POST SHOP","Delivery Area                                ","-23.142787","113.770825"
6701,"DORRE ISLAND","WA","CARNARVON POST SHOP","Delivery Area                                ","-25.079168","113.10816"
6701,"EAST CARNARVON","WA","CARNARVON POST SHOP","Delivery Area                                ","-24.869349","113.67822"
6701,"GILROYD","WA","CARNARVON POST SHOP","Delivery Area                                ","-25.822178","115.187936"
6701,"GREYS PLAIN","WA","CARNARVON POST SHOP","Delivery Area                                ","-24.882979","113.70176"
6701,"INGGARDA","WA","CARNARVON POST SHOP","Delivery Area                                ","-24.94222","114.26611"
6701,"KENNEDY RANGE","WA","CARNARVON POST SHOP","Delivery Area                                ","-24.53194","114.82639"
6701,"KINGSFORD","WA","CARNARVON POST SHOP","Delivery Area                                ","-24.864762","113.693961"
6701,"LYNDON","WA","CARNARVON POST SHOP","Delivery Area                                ","-23.631619","115.240554"
6701,"MACLEOD","WA","CARNARVON POST SHOP","Delivery Area                                ","-24.047142","113.47412"
6701,"MASSEY BAY","WA","CARNARVON POST SHOP","Delivery Area                                ","-24.902079","113.669329"
6701,"MINILYA","WA","CARNARVON POST SHOP","Delivery Area                                ","-23.855895","114.013995"
6701,"MORGANTOWN","WA","CARNARVON POST SHOP","Delivery Area                                ","-24.876537","113.657896"
6701,"NINGALOO","WA","CARNARVON POST SHOP","Delivery Area                                ","-22.689623","113.697863"
6701,"NORTH PLANTATIONS","WA","CARNARVON POST SHOP","Delivery Area                                ","-24.841995","113.673079"
6701,"SOUTH CARNARVON","WA","CARNARVON POST SHOP","Delivery Area                                ","-24.893285","113.658546"
6701,"SOUTH PLANTATIONS","WA","CARNARVON POST SHOP","Delivery Area                                ","-24.842263","113.763223"
6701,"TALISKER","WA","CARNARVON POST SHOP","Delivery Area                                ","-26.271375","115.255881"
6701,"WOODLEIGH","WA","CARNARVON POST SHOP","Delivery Area                                ","-26.048526","114.754575"
6701,"WOORAMEL","WA","CARNARVON POST SHOP","Delivery Area                                ","-25.746898","114.258403"
6701,"YALARDY","WA","CARNARVON POST SHOP","Delivery Area                                ","-26.095712","115.247099"
6701,"YANDOO CREEK","WA","CARNARVON POST SHOP","Delivery Area                                ","-24.29278","114.29361"
6705,"EAST LYONS RIVER","WA","CARNARVON POST SHOP","Delivery Area                                ","-24.22778","117.37583"
6705,"GASCOYNE JUNCTION","WA","CARNARVON POST SHOP","Delivery Area                                ","-25.049608","115.209328"
6705,"GASCOYNE RIVER","WA","CARNARVON POST SHOP","Delivery Area                                ","-25.34111","116.25861"
6705,"WEST LYONS RIVER","WA","CARNARVON POST SHOP","Delivery Area                                ","-24.21917","115.93972"
6707,"CAPE RANGE NATIONAL PARK","WA","EXMOUTH LPO","Delivery Area                                ","-22.158615","113.920333"
6707,"EXMOUTH","WA","EXMOUTH LPO","Delivery Area                                ","-21.92774","114.126027"
6707,"EXMOUTH GULF","WA","EXMOUTH LPO","Delivery Area                                ","-22.65472","114.24083"
6707,"LEARMONTH","WA","EXMOUTH LPO","Delivery Area                                ","-22.214775","114.094436"
6707,"NORTH WEST CAPE","WA","EXMOUTH LPO","Delivery Area                                ","-21.90472","114.07222"
6710,"CANE","WA","ONSLOW LPO","Delivery Area                                ","-22.095","115.85528"
6710,"ONSLOW","WA","ONSLOW LPO","Delivery Area                                ","-21.636252","115.112372"
6710,"PEEDAMULLA","WA","ONSLOW LPO","Delivery Area                                ","-21.680225","115.47729"
6710,"TALANDJI","WA","ONSLOW LPO","Delivery Area                                ","-22.16639","114.53333"
6710,"YANNARIE","WA","ONSLOW LPO","Delivery Area                                ","-22.8925","115.05667"
6711,"THEVENARD ISLAND","WA","ONSLOW LPO","Delivery Area                                ","-21.458","114.998249"
6712,"BARROW ISLAND","WA","PERTH MAIL CENTRE","Delivery Area                                ","-20.86322","115.407403"
6713,"DAMPIER","WA","DAMPIER LPO","Delivery Area                                ","-20.661726","116.707075"
6713,"DAMPIER ARCHIPELAGO","WA","KARRATHA","Delivery Area                                ","-20.542672","116.757451"
6714,"ANTONYMYRE","WA","KARRATHA","Delivery Area                                ","-20.663163","117.093371"
6714,"BALLA BALLA","WA","KARRATHA","Delivery Area                                ","-20.6949","117.787581"
6714,"BAYNTON","WA","KARRATHA","Delivery Area                                ","-20.752741","116.807508"
6714,"BULGARRA","WA","KARRATHA","Delivery Area                                ","-20.72712","116.854417"
6714,"BURRUP","WA","KARRATHA","Delivery Area                                ","-20.620817","116.784603"
6714,"CLEAVERVILLE","WA","KARRATHA","Delivery Area                                ","-20.65139","117.03306"
6714,"COOYA POOYA","WA","KARRATHA","Delivery Area                                ","-21.001517","117.031506"
6714,"GAP RIDGE","WA","KARRATHA","Delivery Area                                ","-20.746118","116.785618"
6714,"GNOOREA","WA","KARRATHA","Delivery Area                                ","-20.83972","116.40444"
6714,"KARRATHA","WA","KARRATHA","Delivery Area                                ","-20.736709","116.846295"
6714,"KARRATHA INDUSTRIAL ESTATE","WA","KARRATHA","Delivery Area                                ","-20.76777","116.870786"
6714,"MAITLAND","WA","KARRATHA","Delivery Area                                ","-20.838519","116.666714"
6714,"MARDIE","WA","KARRATHA","Delivery Area                                ","-21.193501","115.976193"
6714,"MILLARS WELL","WA","KARRATHA","Delivery Area                                ","-20.736695","116.821411"
6714,"MOUNT ANKETELL","WA","KARRATHA","Delivery Area                                ","-20.71056","117.01917"
6714,"MULATAGA","WA","KARRATHA","Delivery Area                                ","-20.728517","116.886293"
6714,"NICKOL","WA","KARRATHA","Delivery Area                                ","-20.736444","116.79978"
6714,"PEGS CREEK","WA","KARRATHA","Delivery Area                                ","-20.73332","116.836456"
6714,"SHERLOCK","WA","KARRATHA","Delivery Area                                ","-20.98139","117.67028"
6714,"STOVE HILL","WA","KARRATHA","Delivery Area                                ","-20.757396","116.849507"
6716,"FORTESCUE","WA","PANNAWONICA LPO","Delivery Area                                ","-21.654285","116.129747"
6716,"HAMERSLEY RANGE","WA","PANNAWONICA LPO","Delivery Area                                ","-22.05444","116.8875"
6716,"MILLSTREAM","WA","PANNAWONICA LPO","Delivery Area                                ","-21.421418","117.159876"
6716,"PANNAWONICA","WA","PANNAWONICA LPO","Delivery Area                                ","-21.643696","116.327055"
6718,"ROEBOURNE","WA","ROEBOURNE LPO","Delivery Area                                ","-20.77542","117.146619"
6718,"WHIM CREEK","WA","ROEBOURNE LPO","Delivery Area                                ","-20.8368","117.838171"
6720,"COSSACK","WA","WICKHAM LPO","Delivery Area                                ","-20.67833","117.18861"
6720,"POINT SAMSON","WA","WICKHAM LPO","Delivery Area                                ","-20.628765","117.185326"
6720,"WICKHAM","WA","WICKHAM LPO","Delivery Area                                ","-20.680342","117.146962"
6721,"INDEE","WA","PORT HEDLAND","Delivery Area                                ","-20.786363","118.598409"
6721,"MUNDABULLANGANA","WA","PORT HEDLAND","Delivery Area                                ","-20.503134","118.141698"
6721,"PARDOO","WA","PORT HEDLAND","Delivery Area                                ","-20.108566","119.579798"
6721,"PORT HEDLAND","WA","PORT HEDLAND","Delivery Area                                ","-20.314233","118.577946"
6721,"REDBANK","WA","PORT HEDLAND","Delivery Area                                ","-20.346561","118.629409"
6721,"STRELLEY","WA","PORT HEDLAND","Delivery Area                                ","-20.479767","118.957866"
6721,"WALLAREENYA","WA","PORT HEDLAND","Delivery Area                                ","-20.7672","118.843748"
6721,"WEDGEFIELD","WA","PORT HEDLAND","Delivery Area                                ","-20.380522","118.598046"
6722,"BOODARIE","WA","SOUTH HEDLAND","Delivery Area                                ","-20.395562","118.572647"
6722,"DE GREY","WA","SOUTH HEDLAND","Delivery Area                                ","-20.176309","119.19012"
6722,"FINUCANE","WA","SOUTH HEDLAND","Delivery Area                                ","-20.30967","118.560814"
6722,"PIPPINGARRA","WA","SOUTH HEDLAND","Delivery Area                                ","-20.43389","118.75389"
6722,"SOUTH HEDLAND","WA","SOUTH HEDLAND","Delivery Area                                ","-20.407445","118.599737"
6725,"BILINGURR","WA","BROOME","Delivery Area                                ","-17.914172","122.247317"
6725,"BROOME","WA","BROOME","Delivery Area                                ","-17.955123","122.241457"
6725,"DAMPIER PENINSULA","WA","BROOME","Delivery Area                                ","-16.594907","122.891231"
6725,"DJUGUN","WA","BROOME","Delivery Area                                ","-17.928776","122.241096"
6725,"EIGHTY MILE BEACH","WA","BROOME","Delivery Area                                ","-19.640801","121.022145"
6725,"GINGERAH","WA","BROOME","Delivery Area                                ","-19.07861","122.83417"
6725,"LAGRANGE","WA","BROOME","Delivery Area                                ","-18.70556","121.99333"
6725,"MINYIRR","WA","BROOME","Delivery Area                                ","-17.984105","122.209339"
6725,"ROEBUCK","WA","BROOME","Delivery Area                                ","-17.985743","122.366353"
6725,"WATERBANK","WA","BROOME","Delivery Area                                ","-17.45472","122.6775"
6726,"CABLE BEACH","WA","BROOME","Delivery Area                                ","-17.950181","122.196423"
6728,"CAMBALLIN","WA","DERBY LPO","Delivery Area                                ","-17.986747","124.178459"
6728,"DERBY","WA","DERBY","Delivery Area                                ","-17.304811","123.632488"
6728,"GEEGULLY CREEK","WA","DERBY","Delivery Area                                ","-17.936163","123.70044"
6728,"KIMBOLTON","WA","DERBY","Delivery Area                                ","-16.762375","123.989357"
6728,"KING LEOPOLD RANGES","WA","DERBY","Delivery Area                                ","-17.152306","125.484748"
6728,"MEDA","WA","DERBY","Delivery Area                                ","-17.365978","123.991625"
6728,"ST GEORGE RANGES","WA","DERBY","Delivery Area                                ","-18.467068","124.377522"
